&nbsp;   
__Top 100 Player and what they play__   
               
||Rating|Spec|Player| 
| 3297 | 1955 | ⚔️🟡 Rogue Outlaw | [Krustyclown](https://worldofwarcraft.blizzard.com/en-us/character/us/veknilash/krustyclown) |          
| 3298 | 1955 | ⚔️🟡 Rogue Outlaw | [Lunatixz](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/lunatixz) |          
| 3299 | 1954 | ⚔️🟡 Rogue Outlaw | [ßuu](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/ßuu) |          
| 3300 | 1953 | ⚔️🌸 Paladin Protection | [Shieldslight](https://worldofwarcraft.blizzard.com/en-us/character/us/drakkari/shieldslight) |          
| 3301 | 1952 | ⚔️🌸 Paladin Protection | [Tianait](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/tianait) |          
| 3302 | 1952 | ⚔️🌸 Paladin Protection | [Chiachio](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/chiachio) |          
| 3303 | 1952 | ⚔️🌸 Paladin Protection | [Wollondor](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/wollondor) |          
| 3304 | 1951 | ⚔️🌸 Paladin Protection | [Chafqzhang](https://worldofwarcraft.blizzard.com/en-us/character/us/barthilas/chafqzhang) |          
| 3305 | 1945 | ⚔️🌸 Paladin Protection | [Heavenrain](https://worldofwarcraft.blizzard.com/en-us/character/us/uldum/heavenrain) |          
| 3306 | 1944 | ⚔️🟡 Rogue Outlaw | [Sapnocap](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/sapnocap) |          
| 3307 | 1943 | ⚔️🍺 Monk Brewmaster | [Thewy](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/thewy) |          
| 3308 | 1942 | ⚔️🌸 Paladin Protection | [Dravoshkhan](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/dravoshkhan) |          
| 3309 | 1941 | ⚔️🟡 Rogue Outlaw | [Basilii](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/basilii) |          
| 3310 | 1941 | ⚔️🟡 Rogue Outlaw | [Churpie](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/churpie) |          
| 3311 | 1940 | ⚔️🌸 Paladin Protection | [Holydan](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/holydan) |          
| 3312 | 1940 | ⚔️🌸 Paladin Protection | [Fark](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/fark) |          
| 3313 | 1938 | ⚔️🟠 Druid Guardian | [Bobxd](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/bobxd) |          
| 3314 | 1938 | ⚔️🟡 Rogue Outlaw | [Homeschoolx](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/homeschoolx) |          
| 3315 | 1937 | ⚔️🍺 Monk Brewmaster | [Pebs](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/pebs) |          
| 3316 | 1937 | ⚔️🌸 Paladin Protection | [Sidrah](https://worldofwarcraft.blizzard.com/en-us/character/us/thunderlord/sidrah) |          
| 3317 | 1937 | ⚔️🌸 Paladin Protection | [Stormvikingx](https://worldofwarcraft.blizzard.com/en-us/character/us/darkspear/stormvikingx) |          
| 3318 | 1935 | ⚔️🟡 Rogue Outlaw | [Muttso](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/muttso) |          
| 3319 | 1929 | ⚔️🍺 Monk Brewmaster | [Basics](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/basics) |          
| 3320 | 1929 | ⚔️🌸 Paladin Protection | [Ninjayankee](https://worldofwarcraft.blizzard.com/en-us/character/us/burning-blade/ninjayankee) |          
| 3321 | 1929 | ⚔️🌸 Paladin Protection | [Wogharder](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/wogharder) |          
| 3322 | 1928 | ⚔️🌸 Paladin Protection | [Motates](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/motates) |          
| 3323 | 1925 | ⚔️🌸 Deathknight Blood | [Mesx](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/mesx) |          
| 3324 | 1925 | ⚔️🟠 Druid Guardian | [Kilmarr](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/kilmarr) |          
| 3325 | 1925 | ⚔️🌸 Paladin Protection | [Areil](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/areil) |          
| 3326 | 1925 | ⚔️🟡 Rogue Outlaw | [Lesty](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/lesty) |          
| 3327 | 1924 | ⚔️🟡 Rogue Outlaw | [Sadiator](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/sadiator) |          
| 3328 | 1923 | ⚔️🌸 Paladin Protection | [Davinshki](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/davinshki) |          
| 3329 | 1923 | ⚔️🟡 Rogue Outlaw | [Straite](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/straite) |          
| 3330 | 1923 | ⚔️🟡 Rogue Outlaw | [Dysxliec](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/dysxliec) |          
| 3331 | 1922 | ⚔️🍺 Monk Brewmaster | [Azneon](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/azneon) |          
| 3332 | 1921 | ⚔️🌸 Paladin Protection | [Holynum](https://worldofwarcraft.blizzard.com/en-us/character/us/whisperwind/holynum) |          
| 3333 | 1920 | ⚔️🟡 Rogue Outlaw | [Nomon](https://worldofwarcraft.blizzard.com/en-us/character/us/wyrmrest-accord/nomon) |          
| 3334 | 1919 | ⚔️🌸 Paladin Protection | [Conquestyle](https://worldofwarcraft.blizzard.com/en-us/character/us/warsong/conquestyle) |          
| 3335 | 1918 | ⚔️🌸 Paladin Protection | [Caveyodeler](https://worldofwarcraft.blizzard.com/en-us/character/us/zuluhed/caveyodeler) |          
| 3336 | 1917 | ⚔️🌸 Paladin Protection | [Blazedpally](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/blazedpally) |          
| 3337 | 1914 | ⚔️🍺 Monk Brewmaster | [Meanmonk](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/meanmonk) |          
| 3338 | 1914 | ⚔️🌸 Paladin Protection | [Xbertiize](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/xbertiize) |          
| 3339 | 1913 | ⚔️🌸 Deathknight Blood | [Neroxz](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/neroxz) |          
| 3340 | 1911 | ⚔️🟡 Rogue Outlaw | [Lycanthropî](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/lycanthropî) |          
| 3341 | 1910 | ⚔️🟡 Rogue Outlaw | [Nyflash](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/nyflash) |          
| 3342 | 1910 | ⚔️🟡 Rogue Outlaw | [Sekkelx](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/sekkelx) |          
| 3343 | 1909 | ⚔️🍺 Monk Brewmaster | [Daesun](https://worldofwarcraft.blizzard.com/en-us/character/us/quelthalas/daesun) |          
| 3344 | 1908 | ⚔️🟡 Rogue Outlaw | [Theusual](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/theusual) |          
| 3345 | 1907 | ⚔️🟡 Rogue Outlaw | [Esky](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/esky) |          
| 3346 | 1906 | ⚔️🟡 Rogue Outlaw | [Redimído](https://worldofwarcraft.blizzard.com/en-us/character/us/quelthalas/redimído) |          
| 3347 | 1904 | ⚔️🟡 Rogue Outlaw | [Drexia](https://worldofwarcraft.blizzard.com/en-us/character/us/thunderlord/drexia) |          
| 3348 | 1903 | ⚔️🟤️ Warrior Protection | [Syraxxis](https://worldofwarcraft.blizzard.com/en-us/character/us/blackrock/syraxxis) |          
| 3349 | 1900 | ⚔️🍺 Monk Brewmaster | [Bromonster](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/bromonster) |          
| 3350 | 1899 | ⚔️🍺 Demonhunter Vengeance | [Sðx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/sðx) |          
| 3351 | 1899 | ⚔️🟡 Rogue Outlaw | [Yellowbevr](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/yellowbevr) |          
| 3352 | 1896 | ⚔️🍺 Monk Brewmaster | [Kmônk](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/kmônk) |          
| 3353 | 1896 | ⚔️🟡 Rogue Outlaw | [Loktark](https://worldofwarcraft.blizzard.com/en-us/character/us/stormreaver/loktark) |          
| 3354 | 1884 | ⚔️🟡 Rogue Outlaw | [Finisterre](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/finisterre) |          
| 3355 | 1875 | ⚔️🟡 Deathknight Blood | [Flarko](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/flarko) |          
| 3356 | 1872 | ⚔️🟤️ Warrior Protection | [Hemmatruby](https://worldofwarcraft.blizzard.com/en-us/character/us/shattered-hand/hemmatruby) |          
| 3357 | 1868 | ⚔️🍺 Monk Brewmaster | [Worldpvp](https://worldofwarcraft.blizzard.com/en-us/character/us/nerzhul/worldpvp) |          
| 3358 | 1866 | ⚔️🟤️ Warrior Protection | [Kintarra](https://worldofwarcraft.blizzard.com/en-us/character/us/malygos/kintarra) |          
| 3359 | 1863 | ⚔️🟤️ Demonhunter Vengeance | [Cynthadra](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/cynthadra) |          
| 3360 | 1860 | ⚔️🟤️ Demonhunter Vengeance | [Antifaleader](https://worldofwarcraft.blizzard.com/en-us/character/us/wyrmrest-accord/antifaleader) |          
| 3361 | 1858 | ⚔️🍺 Monk Brewmaster | [Ishimai](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/ishimai) |          
| 3362 | 1849 | ⚔️🍺 Monk Brewmaster | [Daylina](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/daylina) |          
| 3363 | 1843 | ⚔️🟤️ Warrior Protection | [Renning](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/renning) |          
| 3364 | 1841 | ⚔️🍺 Monk Brewmaster | [Slothclaws](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/slothclaws) |          
| 3365 | 1836 | ⚔️🍺 Deathknight Blood | [Bloodgorged](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmane/bloodgorged) |          
| 3366 | 1834 | ⚔️🍺 Monk Brewmaster | [Mix](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/mix) |          
| 3367 | 1826 | ⚔️🍺 Monk Brewmaster | [Dankestkhan](https://worldofwarcraft.blizzard.com/en-us/character/us/korialstrasz/dankestkhan) |          
| 3368 | 1823 | ⚔️🟤️ Warrior Protection | [Grimgrip](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmane/grimgrip) |          
| 3369 | 1822 | ⚔️🟤️ Warrior Protection | [Taras](https://worldofwarcraft.blizzard.com/en-us/character/us/blackhand/taras) |          
| 3370 | 1813 | ⚔️🍺 Monk Brewmaster | [Malakkar](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/malakkar) |          
| 3371 | 1811 | ⚔️🟤️ Warrior Protection | [Uagenius](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/uagenius) |          
| 3372 | 1810 | ⚔️🍺 Monk Brewmaster | [Ghuub](https://worldofwarcraft.blizzard.com/en-us/character/us/wyrmrest-accord/ghuub) |          
| 3373 | 1810 | ⚔️🍺 Monk Brewmaster | [Venfuki](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/venfuki) |          
| 3374 | 1800 | ⚔️🟤️ Warrior Protection | [Tigris](https://worldofwarcraft.blizzard.com/en-us/character/us/nesingwary/tigris) |          
| 3375 | 1794 | ⚔️🟤️ Demonhunter Vengeance | [Qtpiepanda](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/qtpiepanda) |          
| 3376 | 1792 | ⚔️🍺 Monk Brewmaster | [Kodakyak](https://worldofwarcraft.blizzard.com/en-us/character/us/thunderlord/kodakyak) |          
| 3377 | 1792 | ⚔️🟤️ Warrior Protection | [Komofreak](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/komofreak) |          
| 3378 | 1791 | ⚔️🍺 Monk Brewmaster | [Ihateyöu](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/ihateyöu) |          
| 3379 | 1788 | ⚔️🍺 Monk Brewmaster | [Sibblia](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/sibblia) |          
| 3380 | 1787 | ⚔️🟠 Druid Guardian | [Nowt](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/nowt) |          
| 3381 | 1783 | ⚔️🟤️ Warrior Protection | [Doczz](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/doczz) |          
| 3382 | 1779 | ⚔️🍺 Monk Brewmaster | [Flarks](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/flarks) |          
| 3383 | 1777 | ⚔️🍺 Monk Brewmaster | [Captnmurphy](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/captnmurphy) |          
| 3384 | 1777 | ⚔️🍺 Monk Brewmaster | [Serpompom](https://worldofwarcraft.blizzard.com/en-us/character/us/azgalor/serpompom) |          
| 3385 | 1775 | ⚔️🍺 Monk Brewmaster | [Softpourcorn](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/softpourcorn) |          
| 3386 | 1773 | ⚔️🍺 Monk Brewmaster | [Brewdrinxy](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/brewdrinxy) |          
| 3387 | 1772 | ⚔️🍺 Monk Brewmaster | [Vybïn](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/vybïn) |          
| 3388 | 1767 | ⚔️🍺 Deathknight Blood | [Phearbunny](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/phearbunny) |          
| 3389 | 1764 | ⚔️🍺 Monk Brewmaster | [Tmss](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tmss) |          
| 3390 | 1760 | ⚔️🍺 Monk Brewmaster | [Shadmtwo](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/shadmtwo) |          
| 3391 | 1755 | ⚔️🍺 Monk Brewmaster | [Burntprotein](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/burntprotein) |          
| 3392 | 1746 | ⚔️🍺 Monk Brewmaster | [Rinnosuke](https://worldofwarcraft.blizzard.com/en-us/character/us/aegwynn/rinnosuke) |          
| 3393 | 1745 | ⚔️🍺 Deathknight Blood | [Pride](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/pride) |          
| 3394 | 1739 | ⚔️🍺 Monk Brewmaster | [Bigherosixx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/bigherosixx) |          
| 3395 | 1738 | ⚔️🍺 Deathknight Blood | [Oldrog](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/oldrog) |          
| 3396 | 1738 | ⚔️🍺 Monk Brewmaster | [Ðrågøñ](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/ðrågøñ) |          
| 3397 | 1735 | ⚔️🍺 Monk Brewmaster | [Knivie](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/knivie) |          
| 3398 | 1735 | ⚔️🍺 Monk Brewmaster | [Kyvoth](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/kyvoth) |          
| 3399 | 1732 | ⚔️🍺 Monk Brewmaster | [Velaynx](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/velaynx) |          
| 3400 | 1729 | ⚔️🍺 Monk Brewmaster | [Boredpunch](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/boredpunch) |          
| 3401 | 1727 | ⚔️🍺 Monk Brewmaster | [Awcfanboy](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/awcfanboy) |          
| 3402 | 1723 | ⚔️🍺 Demonhunter Vengeance | [Copied](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/copied) |          
| 3403 | 1723 | ⚔️🍺 Monk Brewmaster | [Xalveera](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/xalveera) |          
| 3404 | 1721 | ⚔️🍺 Demonhunter Vengeance | [Trashcan](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/trashcan) |          
| 3405 | 1721 | ⚔️🟠 Druid Guardian | [Yorself](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/yorself) |          
| 3406 | 1719 | ⚔️🍺 Monk Brewmaster | [Parodies](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/parodies) |          
| 3407 | 1718 | ⚔️🟠 Druid Guardian | [Yurself](https://worldofwarcraft.blizzard.com/en-us/character/us/feathermoon/yurself) |          
| 3408 | 1717 | ⚔️🟠 Deathknight Blood | [Cammy](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/cammy) |          
| 3409 | 1714 | ⚔️🍺 Monk Brewmaster | [Kilajen](https://worldofwarcraft.blizzard.com/en-us/character/us/arthas/kilajen) |          
| 3410 | 1713 | ⚔️🍺 Monk Brewmaster | [Punchlord](https://worldofwarcraft.blizzard.com/en-us/character/us/saurfang/punchlord) |          
| 3411 | 1711 | ⚔️🍺 Monk Brewmaster | [Gagedumpy](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/gagedumpy) |          
| 3412 | 1711 | ⚔️🟤️ Warrior Protection | [Brisco](https://worldofwarcraft.blizzard.com/en-us/character/us/darkspear/brisco) |          
| 3413 | 1708 | ⚔️🍺 Monk Brewmaster | [Glad](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/glad) |          
| 3414 | 1698 | ⚔️🍺 Monk Brewmaster | [Baldgeta](https://worldofwarcraft.blizzard.com/en-us/character/us/garona/baldgeta) |          
| 3415 | 1692 | ⚔️🍺 Deathknight Blood | [Cloüd](https://worldofwarcraft.blizzard.com/en-us/character/us/wyrmrest-accord/cloüd) |          
| 3416 | 1690 | ⚔️🍺 Monk Brewmaster | [Theminglee](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/theminglee) |          
| 3417 | 1690 | ⚔️🍺 Monk Brewmaster | [Ironcal](https://worldofwarcraft.blizzard.com/en-us/character/us/stormscale/ironcal) |          
| 3418 | 1687 | ⚔️🍺 Demonhunter Vengeance | [Dwilk](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/dwilk) |          
| 3419 | 1681 | ⚔️🍺 Monk Brewmaster | [Jayr](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/jayr) |          
| 3420 | 1679 | ⚔️🍺 Monk Brewmaster | [Gottmein](https://worldofwarcraft.blizzard.com/en-us/character/us/borean-tundra/gottmein) |          
| 3421 | 1674 | ⚔️🍺 Monk Brewmaster | [Fatdummy](https://worldofwarcraft.blizzard.com/en-us/character/us/magtheridon/fatdummy) |          
| 3422 | 1671 | ⚔️🟤️ Warrior Protection | [Arzy](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/arzy) |          
| 3423 | 1661 | ⚔️🍺 Monk Brewmaster | [Zeroschakra](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/zeroschakra) |          
| 3424 | 1661 | ⚔️🍺 Monk Brewmaster | [Mosh](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/mosh) |          
| 3425 | 1661 | ⚔️🍺 Monk Brewmaster | [Wìllý](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/wìllý) |          
| 3426 | 1660 | ⚔️🟠 Druid Guardian | [Randomdotqt](https://worldofwarcraft.blizzard.com/en-us/character/us/dunemaul/randomdotqt) |          
| 3427 | 1659 | ⚔️🍺 Monk Brewmaster | [Yellomanabar](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/yellomanabar) |          
| 3428 | 1659 | ⚔️🍺 Monk Brewmaster | [Lgnasty](https://worldofwarcraft.blizzard.com/en-us/character/us/eonar/lgnasty) |          
| 3429 | 1654 | ⚔️🟠 Druid Guardian | [Bobx](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/bobx) |          
| 3430 | 1652 | ⚔️🍺 Monk Brewmaster | [Kaminagi](https://worldofwarcraft.blizzard.com/en-us/character/us/proudmoore/kaminagi) |          
| 3431 | 1652 | ⚔️🍺 Monk Brewmaster | [Backfliptime](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/backfliptime) |          
| 3432 | 1651 | ⚔️🍺 Deathknight Blood | [Skippee](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/skippee) |          
| 3433 | 1649 | ⚔️🟤️ Warrior Protection | [Warmbeef](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/warmbeef) |          
| 3434 | 1646 | ⚔️🍺 Monk Brewmaster | [Shanecrane](https://worldofwarcraft.blizzard.com/en-us/character/us/proudmoore/shanecrane) |          
| 3435 | 1645 | ⚔️🍺 Demonhunter Vengeance | [Bobx](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/bobx) |          
| 3436 | 1645 | ⚔️🟤️ Warrior Protection | [Chapita](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/chapita) |          
| 3437 | 1644 | ⚔️🟤️ Demonhunter Vengeance | [Sadgirlx](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/sadgirlx) |          
| 3438 | 1643 | ⚔️🍺 Monk Brewmaster | [Kfchi](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/kfchi) |          
| 3439 | 1638 | ⚔️🍺 Deathknight Blood | [Ariacy](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/ariacy) |          
| 3440 | 1635 | ⚔️🍺 Monk Brewmaster | [Creamsooda](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/creamsooda) |          
| 3441 | 1632 | ⚔️🍺 Demonhunter Vengeance | [Bronsndh](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/bronsndh) |          
| 3442 | 1630 | ⚔️🍺 Demonhunter Vengeance | [Dartro](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/dartro) |          
| 3443 | 1630 | ⚔️🍺 Monk Brewmaster | [Otil](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/otil) |          
| 3444 | 1627 | ⚔️🍺 Monk Brewmaster | [Meepmonk](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/meepmonk) |          
| 3445 | 1627 | ⚔️🟤️ Warrior Protection | [Fanglerondz](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/fanglerondz) |          
| 3446 | 1625 | ⚔️🟤️ Warrior Protection | [Ikkyuo](https://worldofwarcraft.blizzard.com/en-us/character/us/proudmoore/ikkyuo) |          
| 3447 | 1624 | ⚔️🟤️ Warrior Protection | [Bradockqt](https://worldofwarcraft.blizzard.com/en-us/character/us/azralon/bradockqt) |          
| 3448 | 1623 | ⚔️🍺 Monk Brewmaster | [Huckbluck](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/huckbluck) |          
| 3449 | 1623 | ⚔️🍺 Monk Brewmaster | [Tissen](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/tissen) |          
| 3450 | 1623 | ⚔️🍺 Monk Brewmaster | [Itankworlds](https://worldofwarcraft.blizzard.com/en-us/character/us/norgannon/itankworlds) |          
| 3451 | 1620 | ⚔️🍺 Monk Brewmaster | [Asuraxstrike](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/asuraxstrike) |          
| 3452 | 1619 | ⚔️🍺 Monk Brewmaster | [Xurai](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/xurai) |          
| 3453 | 1618 | ⚔️🍺 Monk Brewmaster | [Borekkar](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/borekkar) |          
| 3454 | 1616 | ⚔️🍺 Monk Brewmaster | [Cheexeel](https://worldofwarcraft.blizzard.com/en-us/character/us/khazgoroth/cheexeel) |          
| 3455 | 1616 | ⚔️🍺 Monk Brewmaster | [Acáelus](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/acáelus) |          
| 3456 | 1611 | ⚔️🟠 Druid Guardian | [Invest](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/invest) |          
| 3457 | 1610 | ⚔️🟠 Deathknight Blood | [Boltman](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/boltman) |          
| 3458 | 1610 | ⚔️🟤️ Warrior Protection | [Spriggs](https://worldofwarcraft.blizzard.com/en-us/character/us/arathor/spriggs) |          
| 3459 | 1610 | ⚔️🟤️ Warrior Protection | [Río](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/río) |          
| 3460 | 1608 | ⚔️🍺 Monk Brewmaster | [Smashingkegs](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/smashingkegs) |          
| 3461 | 1607 | ⚔️🍺 Monk Brewmaster | [Thiccoholic](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/thiccoholic) |          
| 3462 | 1606 | ⚔️🍺 Monk Brewmaster | [Shefcurry](https://worldofwarcraft.blizzard.com/en-us/character/us/boulderfist/shefcurry) |          
| 3463 | 1604 | ⚔️🍺 Monk Brewmaster | [Profesighs](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/profesighs) |          
| 3464 | 1604 | ⚔️🍺 Monk Brewmaster | [Brewtank](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/brewtank) |          
| 3465 | 1602 | ⚔️🟠 Druid Guardian | [Faramar](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/faramar) |          
| 3466 | 1600 | ⚔️🍺 Monk Brewmaster | [Muhli](https://worldofwarcraft.blizzard.com/en-us/character/us/kiljaeden/muhli) |          
| 3467 | 1599 | ⚔️🍺 Monk Brewmaster | [Pawful](https://worldofwarcraft.blizzard.com/en-us/character/us/boulderfist/pawful) |          
| 3468 | 1598 | ⚔️🟠 Druid Guardian | [Kittendev](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/kittendev) |          
| 3469 | 1598 | ⚔️🟤️ Warrior Protection | [Ephemeralx](https://worldofwarcraft.blizzard.com/en-us/character/us/jubeithos/ephemeralx) |          
| 3470 | 1592 | ⚔️🟤️ Warrior Protection | [Ryukred](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/ryukred) |          
| 3471 | 1589 | ⚔️🟤️ Warrior Protection | [Airashii](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/airashii) |          
| 3472 | 1587 | ⚔️🟤️ Deathknight Blood | [Minijoekstv](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/minijoekstv) |          
| 3473 | 1587 | ⚔️🟤️ Deathknight Blood | [Darkdk](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/darkdk) |          
| 3474 | 1587 | ⚔️🟤️ Demonhunter Vengeance | [Àxxa](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/àxxa) |          
| 3475 | 1586 | ⚔️🟤️ Demonhunter Vengeance | [Saltpork](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/saltpork) |          
| 3476 | 1577 | ⚔️🟤️ Warrior Protection | [Lessanna](https://worldofwarcraft.blizzard.com/en-us/character/us/nemesis/lessanna) |          
| 3477 | 1574 | ⚔️🟤️ Warrior Protection | [Twinklytoes](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/twinklytoes) |          
| 3478 | 1572 | ⚔️🟤️ Warrior Protection | [Hoboedd](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/hoboedd) |          
