||Rating|Spec|Player| 
| 2955 | 2459 | shaman/enhancement | Joocey |          
| 2956 | 2458 | deathknight/frost | Necrosisx |          
| 2957 | 2457 | evoker/devastation | Rizzlordx |          
| 2958 | 2457 | rogue/outlaw | Chadalyst |          
| 2959 | 2457 | rogue/subtlety | Monkeykongr |          
| 2960 | 2456 | evoker/devastation | Galeford |          
| 2961 | 2456 | mage/fire | Chapelrat |          
| 2962 | 2455 | deathknight/frost | Tìtø |          
| 2963 | 2455 | evoker/devastation | Ryujîn |          
| 2964 | 2455 | priest/holy | Sylvphrena |          
| 2965 | 2455 | warrior/fury | Jethrix |          
| 2966 | 2454 | evoker/devastation | Oldhog |          
| 2967 | 2453 | evoker/devastation | Forgotthebev |          
| 2968 | 2453 | evoker/devastation | Fizzlevoker |          
| 2969 | 2453 | mage/fire | Stonedmonkeý |          
| 2970 | 2452 | priest/holy | Liquicity |          
| 2971 | 2451 | deathknight/frost | Lighostx |          
| 2972 | 2451 | rogue/subtlety | Prubs |          
| 2973 | 2451 | warrior/fury | Swillzz |          
| 2974 | 2451 | warrior/fury | Americanbull |          
| 2975 | 2449 | rogue/outlaw | Trueoutlaw |          
| 2976 | 2448 | mage/arcane | Criptonx |          
| 2977 | 2448 | mage/fire | Foghli |          
| 2978 | 2447 | mage/fire | Theydeadx |          
| 2979 | 2446 | rogue/subtlety | Burstdance |          
| 2980 | 2446 | warrior/fury | Gaetanw |          
| 2981 | 2445 | deathknight/frost | Dego |          
| 2982 | 2445 | evoker/devastation | Chickenbutt |          
| 2983 | 2445 | evoker/devastation | Probzilla |          
| 2984 | 2445 | priest/holy | Lecarrot |          
| 2985 | 2445 | priest/holy | Pancakeboi |          
| 2986 | 2444 | evoker/devastation | Ldvoker |          
| 2987 | 2444 | priest/holy | Trompiscola |          
| 2988 | 2444 | warrior/fury | Rakndal |          
| 2989 | 2444 | warrior/fury | Imatomic |          
| 2990 | 2443 | evoker/devastation | Bhanethyr |          
| 2991 | 2443 | evoker/devastation | Dunkahoo |          
| 2992 | 2443 | mage/fire | Clickhard |          
| 2993 | 2443 | warrior/fury | Brosum |          
| 2994 | 2442 | deathknight/frost | Darkzach |          
| 2995 | 2442 | evoker/devastation | Crappysmellz |          
| 2996 | 2442 | mage/fire | Dogmagetw |          
| 2997 | 2442 | priest/holy | Lagemela |          
| 2998 | 2441 | evoker/devastation | Gizzrdwizzrd |          
| 2999 | 2441 | rogue/outlaw | Cogbot |          
| 3000 | 2441 | rogue/outlaw | Mldnlght |          
| 3001 | 2440 | deathknight/frost | Wizcleavr |          
| 3002 | 2440 | mage/fire | Poundcakezx |          
| 3003 | 2440 | priest/holy | Pryx |          
| 3004 | 2440 | warrior/fury | Ünhinged |          
| 3005 | 2439 | mage/arcane | Vengx |          
| 3006 | 2439 | priest/holy | Superduperr |          
| 3007 | 2439 | priest/holy | Hentaip |          
| 3008 | 2438 | evoker/devastation | Elrath |          
| 3009 | 2438 | evoker/devastation | Pykan |          
| 3010 | 2438 | priest/holy | Tdwizz |          
| 3011 | 2437 | evoker/devastation | Moltqt |          
| 3012 | 2437 | evoker/devastation | Laithyr |          
| 3013 | 2437 | mage/fire | Sosã |          
| 3014 | 2437 | warrior/fury | Kraftyx |          
| 3015 | 2436 | priest/holy | Etihw |          
| 3016 | 2435 | evoker/devastation | Geicovoker |          
| 3017 | 2435 | mage/fire | Notini |          
| 3018 | 2435 | warrior/fury | Wolfsrage |          
| 3019 | 2434 | deathknight/frost | Yaoisenpaix |          
| 3020 | 2434 | evoker/devastation | Lemigosa |          
| 3021 | 2434 | mage/arcane | Easyfreeze |          
| 3022 | 2434 | mage/arcane | Smilesu |          
| 3023 | 2434 | priest/holy | Tormybew |          
| 3024 | 2434 | warrior/fury | Richenbach |          
| 3025 | 2433 | evoker/devastation | Smuag |          
| 3026 | 2433 | evoker/devastation | Breathalizer |          
| 3027 | 2433 | mage/arcane | Chris |          
| 3028 | 2433 | warrior/fury | Cyybel |          
| 3029 | 2432 | deathknight/frost | Zephyx |          
| 3030 | 2432 | deathknight/frost | Blasphemus |          
| 3031 | 2432 | evoker/devastation | Trazan |          
| 3032 | 2432 | priest/holy | Xiaz |          
| 3033 | 2431 | mage/fire | Fullsénd |          
| 3034 | 2431 | rogue/outlaw | Ivanrah |          
| 3035 | 2431 | warrior/fury | Liltyke |          
| 3036 | 2430 | priest/holy | Fathergzy |          
| 3037 | 2429 | deathknight/frost | Woob |          
| 3038 | 2429 | evoker/devastation | Crystalevoke |          
| 3039 | 2429 | mage/fire | Dkchasing |          
| 3040 | 2429 | rogue/outlaw | Thompson |          
| 3041 | 2429 | warrior/fury | Mürdâ |          
| 3042 | 2429 | warrior/fury | Scrotedog |          
| 3043 | 2428 | priest/holy | Suiryu |          
| 3044 | 2428 | priest/holy | Dogbutt |          
| 3045 | 2427 | evoker/devastation | Ovroker |          
| 3046 | 2427 | evoker/devastation | Dametra |          
| 3047 | 2427 | mage/arcane | Gymx |          
| 3048 | 2426 | evoker/devastation | Jainkins |          
| 3049 | 2426 | evoker/devastation | Messyvok |          
| 3050 | 2426 | priest/holy | Svzy |          
| 3051 | 2426 | rogue/outlaw | Dvin |          
| 3052 | 2426 | warrior/fury | Tinyballz |          
| 3053 | 2425 | evoker/devastation | Kirklazarus |          
| 3054 | 2425 | mage/arcane | Dogmagetw |          
| 3055 | 2425 | mage/fire | Shiny |          
| 3056 | 2425 | mage/fire | Tktx |          
| 3057 | 2425 | mage/fire | Dakego |          
| 3058 | 2425 | priest/holy | Xarys |          
| 3059 | 2424 | mage/arcane | Johnpopi |          
| 3060 | 2423 | deathknight/frost | Yogibeer |          
| 3061 | 2423 | priest/holy | Catherina |          
| 3062 | 2423 | rogue/outlaw | Weran |          
| 3063 | 2423 | warrior/fury | Metai |          
| 3064 | 2423 | warrior/fury | Worcx |          
| 3065 | 2422 | deathknight/frost | Creampiepop |          
| 3066 | 2422 | mage/arcane | Dpssbot |          
| 3067 | 2422 | rogue/outlaw | Kleever |          
| 3068 | 2422 | warrior/fury | Orclog |          
| 3069 | 2422 | warrior/fury | Blooddrops |          
| 3070 | 2421 | deathknight/frost | Easystep |          
| 3071 | 2421 | warrior/fury | Bulldozer |          
| 3072 | 2420 | mage/arcane | Florescence |          
| 3073 | 2420 | warrior/fury | New |          
| 3074 | 2420 | warrior/fury | Pulp |          
| 3075 | 2419 | deathknight/frost | Sithdog |          
| 3076 | 2418 | deathknight/frost | Vaizard |          
| 3077 | 2418 | rogue/outlaw | Dalaranxp |          
| 3078 | 2418 | warrior/fury | Arzy |          
| 3079 | 2418 | warrior/fury | Szauren |          
| 3080 | 2418 | warrior/fury | Kvnlol |          
| 3081 | 2417 | deathknight/frost | Pkfreeze |          
| 3082 | 2417 | mage/arcane | Fattey |          
| 3083 | 2417 | mage/arcane | Kmage |          
| 3084 | 2417 | paladin/protection | ßleider |          
| 3085 | 2417 | warrior/fury | Ragwreck |          
| 3086 | 2417 | warrior/fury | Aprelya |          
| 3087 | 2417 | warrior/fury | Demetor |          
| 3088 | 2417 | warrior/fury | Doczz |          
| 3089 | 2416 | mage/arcane | Forestella |          
| 3090 | 2416 | mage/fire | Jellydonut |          
| 3091 | 2416 | warrior/fury | Bariak |          
| 3092 | 2415 | deathknight/frost | Dicromick |          
| 3093 | 2415 | deathknight/frost | Hazardk |          
| 3094 | 2415 | mage/arcane | Edji |          
| 3095 | 2414 | deathknight/frost | Seandonn |          
| 3096 | 2414 | mage/arcane | Trissmarigol |          
| 3097 | 2414 | mage/fire | Choccoeu |          
| 3098 | 2413 | deathknight/frost | Mth |          
| 3099 | 2413 | deathknight/frost | Dill |          
| 3100 | 2413 | mage/arcane | Instincts |          
| 3101 | 2412 | mage/fire | Sunstry |          
| 3102 | 2412 | paladin/protection | Bouncer |          
| 3103 | 2412 | rogue/outlaw | Hezi |          
| 3104 | 2411 | mage/arcane | Kammany |          
| 3105 | 2411 | mage/fire | Angtherzn |          
| 3106 | 2410 | mage/arcane | Markage |          
| 3107 | 2410 | mage/arcane | Ihatemodels |          
| 3108 | 2410 | mage/arcane | Juniel |          
| 3109 | 2410 | mage/fire | Nïelÿ |          
| 3110 | 2409 | mage/arcane | Tweydey |          
| 3111 | 2409 | mage/fire | Chillfright |          
| 3112 | 2408 | deathknight/frost | Hunrune |          
| 3113 | 2408 | mage/arcane | Deelzy |          
| 3114 | 2408 | mage/arcane | Mccashdollar |          
| 3115 | 2406 | mage/arcane | Mwako |          
| 3116 | 2406 | mage/fire | Leakyboots |          
| 3117 | 2405 | mage/arcane | Delibros |          
| 3118 | 2403 | mage/fire | Bbnobust |          
| 3119 | 2402 | deathknight/frost | Nofoamlattes |          
| 3120 | 2402 | mage/fire | Ixidora |          
| 3121 | 2401 | mage/arcane | Horoba |          
| 3122 | 2401 | mage/fire | Presspoly |          
| 3123 | 2401 | rogue/outlaw | Coalie |          
| 3124 | 2400 | paladin/protection | Hogadin |          
| 3125 | 2397 | deathknight/frost | Nymk |          
| 3126 | 2395 | deathknight/frost | Hotdk |          
| 3127 | 2394 | mage/fire | Xtymhxy |          
| 3128 | 2393 | mage/arcane | Annarrkee |          
| 3129 | 2391 | deathknight/frost | Howdoulose |          
| 3130 | 2390 | mage/fire | Peachygamer |          
| 3131 | 2388 | deathknight/frost | Blasphemusxd |          
| 3132 | 2388 | deathknight/frost | Saberest |          
| 3133 | 2386 | mage/fire | Icetkox |          
| 3134 | 2385 | deathknight/frost | Kekwjovin |          
| 3135 | 2385 | mage/arcane | Bmx |          
| 3136 | 2378 | mage/fire | Hozitojonez |          
| 3137 | 2378 | mage/fire | Freeloo |          
| 3138 | 2377 | rogue/outlaw | Ojibwe |          
| 3139 | 2374 | mage/fire | Sorankim |          
| 3140 | 2366 | rogue/outlaw | Cauthonx |          
| 3141 | 2364 | mage/fire | Nilla |          
| 3142 | 2359 | deathknight/frost | Ceomdae |          
| 3143 | 2347 | rogue/outlaw | Vanguârds |          
| 3144 | 2340 | rogue/outlaw | Inhume |          
| 3145 | 2322 | monk/brewmaster | Griefist |          
| 3146 | 2311 | paladin/protection | Mmrleecher |          
| 3147 | 2294 | rogue/outlaw | Stonebank |          
| 3148 | 2291 | monk/brewmaster | Sultanofwind |          
| 3149 | 2278 | monk/brewmaster | Pounder |          
| 3150 | 2273 | paladin/protection | Flowerheart |          
| 3151 | 2262 | paladin/protection | Mortalx |          
| 3152 | 2245 | paladin/protection | Höpönpöppö |          
| 3153 | 2243 | rogue/outlaw | Nèv |          
| 3154 | 2240 | paladin/protection | Kàtyakischùk |          
| 3155 | 2238 | rogue/outlaw | Mewogue |          
| 3156 | 2220 | rogue/outlaw | Joeku |          
| 3157 | 2218 | rogue/outlaw | Jojoman |          
| 3158 | 2214 | paladin/protection | Kierolechita |          
| 3159 | 2213 | rogue/outlaw | Fryphilip |          
| 3160 | 2209 | monk/brewmaster | Birgs |          
| 3161 | 2198 | paladin/protection | Sabry |          
| 3162 | 2190 | paladin/protection | Hölkynkölkyn |          
| 3163 | 2189 | paladin/protection | Divineidiot |          
| 3164 | 2187 | rogue/outlaw | Bradmaditz |          
| 3165 | 2186 | paladin/protection | Abdulsmith |          
| 3166 | 2179 | paladin/protection | Pezuñîtas |          
| 3167 | 2178 | monk/brewmaster | Didwy |          
| 3168 | 2172 | rogue/outlaw | Tewt |          
| 3169 | 2171 | rogue/outlaw | Masquerader |          
| 3170 | 2169 | rogue/outlaw | Dennerdz |          
| 3171 | 2161 | demonhunter/vengeance | Mathendron |          
| 3172 | 2160 | rogue/outlaw | Selohyek |          
| 3173 | 2159 | paladin/protection | Sutadansa |          
| 3174 | 2153 | rogue/outlaw | Eatcheese |          
| 3175 | 2148 | paladin/protection | Cowtrox |          
| 3176 | 2148 | rogue/outlaw | Tetratone |          
| 3177 | 2146 | paladin/protection | Conquer |          
| 3178 | 2146 | paladin/protection | Sct |          
| 3179 | 2141 | paladin/protection | Upally |          
| 3180 | 2140 | paladin/protection | Zugonomics |          
| 3181 | 2133 | paladin/protection | Gloriousossa |          
| 3182 | 2131 | paladin/protection | Kujah |          
| 3183 | 2130 | monk/brewmaster | Pulp |          
| 3184 | 2129 | warrior/protection | Arashkurdish |          
| 3185 | 2126 | paladin/protection | Nafies |          
| 3186 | 2124 | monk/brewmaster | Youliveidie |          
| 3187 | 2123 | paladin/protection | Glorioussosa |          
| 3188 | 2119 | paladin/protection | Wuhb |          
| 3189 | 2119 | rogue/outlaw | Welinth |          
| 3190 | 2118 | rogue/outlaw | Esraxo |          
| 3191 | 2117 | rogue/outlaw | Nightr |          
| 3192 | 2116 | monk/brewmaster | Marrowgar |          
| 3193 | 2116 | paladin/protection | Washd |          
| 3194 | 2116 | paladin/protection | Conqueer |          
| 3195 | 2115 | paladin/protection | Smittywerben |          
| 3196 | 2114 | rogue/outlaw | Luolan |          
| 3197 | 2114 | warrior/protection | Kydravx |          
| 3198 | 2110 | monk/brewmaster | Theøry |          
| 3199 | 2109 | rogue/outlaw | Bluerose |          
| 3200 | 2108 | deathknight/blood | Neroxzdvm |          
| 3201 | 2108 | rogue/outlaw | Millspec |          
| 3202 | 2108 | rogue/outlaw | Lynthania |          
| 3203 | 2105 | paladin/protection | Ëlmaster |          
| 3204 | 2104 | paladin/protection | Dasp |          
| 3205 | 2102 | monk/brewmaster | Raiinclloud |          
| 3206 | 2102 | rogue/outlaw | Fabirogue |          
| 3207 | 2102 | rogue/outlaw | Eggmanjr |          
| 3208 | 2101 | paladin/protection | Bullmarket |          
| 3209 | 2100 | paladin/protection | Sharp |          
| 3210 | 2100 | rogue/outlaw | Arena |          
| 3211 | 2097 | rogue/outlaw | Kuangtuzei |          
| 3212 | 2095 | paladin/protection | Krênåi |          
| 3213 | 2089 | paladin/protection | Míguelito |          
| 3214 | 2089 | warrior/protection | Memphisrains |          
| 3215 | 2084 | deathknight/blood | Jakeboyswag |          
| 3216 | 2084 | paladin/protection | Flintwolf |          
| 3217 | 2083 | rogue/outlaw | Ascherx |          
| 3218 | 2081 | paladin/protection | Whanks |          
| 3219 | 2079 | paladin/protection | Kujah |          
| 3220 | 2078 | rogue/outlaw | Xenyattah |          
| 3221 | 2076 | paladin/protection | Höpönlöpö |          
| 3222 | 2073 | demonhunter/vengeance | Zalieria |          
| 3223 | 2072 | paladin/protection | Cleanprotein |          
| 3224 | 2066 | paladin/protection | Shôtgun |          
| 3225 | 2065 | deathknight/blood | Cantmove |          
| 3226 | 2061 | monk/brewmaster | Lowiebowie |          
| 3227 | 2060 | paladin/protection | Zhspeilian |          
| 3228 | 2060 | paladin/protection | Zeanut |          
| 3229 | 2059 | paladin/protection | Battlemode |          
| 3230 | 2057 | rogue/outlaw | Yoloswag |          
| 3231 | 2054 | rogue/outlaw | Pradaz |          
| 3232 | 2051 | monk/brewmaster | Pléb |          
| 3233 | 2051 | rogue/outlaw | Jgx |          
| 3234 | 2051 | warrior/protection | Russelcrowe |          
| 3235 | 2050 | monk/brewmaster | Awfulww |          
| 3236 | 2050 | rogue/outlaw | Kents |          
| 3237 | 2049 | demonhunter/vengeance | Lemilion |          
| 3238 | 2049 | paladin/protection | Sheex |          
| 3239 | 2046 | paladin/protection | Deltt |          
| 3240 | 2046 | paladin/protection | Chanimalf |          
| 3241 | 2043 | rogue/outlaw | Drippyho |          
| 3242 | 2040 | demonhunter/vengeance | Drakshallah |          
| 3243 | 2040 | paladin/protection | Bubblemark |          
| 3244 | 2037 | rogue/outlaw | Pussonboots |          
| 3245 | 2035 | deathknight/blood | Brath |          
| 3246 | 2035 | paladin/protection | Roolol |          
| 3247 | 2031 | paladin/protection | Dawitcher |          
| 3248 | 2028 | paladin/protection | Cattlemode |          
| 3249 | 2026 | paladin/protection | Znt |          
| 3250 | 2022 | paladin/protection | Guppydaddy |          
| 3251 | 2022 | paladin/protection | Psiemylove |          
| 3252 | 2021 | paladin/protection | Måpâçhítø |          
| 3253 | 2018 | rogue/outlaw | Peteylee |          
| 3254 | 2013 | deathknight/blood | Drneroxz |          
| 3255 | 2011 | paladin/protection | Ganonmain |          
| 3256 | 2011 | paladin/protection | Evylinn |          
| 3257 | 2010 | rogue/outlaw | Sleeperbuild |          
| 3258 | 2009 | paladin/protection | Yuret |          
| 3259 | 2007 | paladin/protection | Palastigez |          
| 3260 | 2006 | rogue/outlaw | Ghoarie |          
| 3261 | 2005 | paladin/protection | Maaxxee |          
| 3262 | 2003 | rogue/outlaw | Ccýs |          
| 3263 | 2001 | paladin/protection | Dansull |          
| 3264 | 2000 | paladin/protection | Healiuss |          
| 3265 | 1999 | rogue/outlaw | Tinylol |          
| 3266 | 1998 | paladin/protection | Aluvia |          
| 3267 | 1997 | paladin/protection | Baconn |          
| 3268 | 1993 | paladin/protection | Trâgedy |          
| 3269 | 1992 | monk/brewmaster | Tochtlea |          
| 3270 | 1989 | monk/brewmaster | Strongmandan |          
| 3271 | 1989 | paladin/protection | Caperx |          
| 3272 | 1986 | paladin/protection | Zelivan |          
| 3273 | 1982 | paladin/protection | Velkor |          
| 3274 | 1980 | monk/brewmaster | Robbo |          
| 3275 | 1978 | deathknight/blood | Flarkness |          
| 3276 | 1978 | druid/guardian | Bobthehefty |          
| 3277 | 1976 | druid/guardian | Owd |          
| 3278 | 1975 | paladin/protection | Armnhoj |          
| 3279 | 1973 | paladin/protection | Pleaseno |          
| 3280 | 1972 | paladin/protection | Seratox |          
| 3281 | 1970 | demonhunter/vengeance | Zalieria |          
| 3282 | 1970 | monk/brewmaster | Kierny |          
| 3283 | 1970 | warrior/protection | Slayabunny |          
| 3284 | 1969 | druid/guardian | Zbh |          
| 3285 | 1969 | monk/brewmaster | Slmdnkásr |          
| 3286 | 1968 | monk/brewmaster | Gp |          
| 3287 | 1968 | paladin/protection | Protdream |          
| 3288 | 1967 | paladin/protection | Saeranella |          
| 3289 | 1967 | rogue/outlaw | Briskeyxo |          
| 3290 | 1966 | rogue/outlaw | Luurch |          
| 3291 | 1963 | paladin/protection | Paliwarrior |          
| 3292 | 1962 | rogue/outlaw | Global |          
| 3293 | 1962 | rogue/outlaw | Verysketchy |          
| 3294 | 1961 | paladin/protection | Didtjd |          
| 3295 | 1957 | paladin/protection | Amyla |          
| 3296 | 1956 | paladin/protection | Jiujiujiu |          
| 3297 | 1955 | rogue/outlaw | Krustyclown |          
| 3298 | 1955 | rogue/outlaw | Lunatixz |          
| 3299 | 1954 | rogue/outlaw | ßuu |          
| 3300 | 1953 | paladin/protection | Shieldslight |          
| 3301 | 1952 | paladin/protection | Tianait |          
| 3302 | 1952 | paladin/protection | Chiachio |          
| 3303 | 1952 | paladin/protection | Wollondor |          
| 3304 | 1951 | paladin/protection | Chafqzhang |          
| 3305 | 1945 | paladin/protection | Heavenrain |          
| 3306 | 1944 | rogue/outlaw | Sapnocap |          
| 3307 | 1943 | monk/brewmaster | Thewy |          
| 3308 | 1942 | paladin/protection | Dravoshkhan |          
| 3309 | 1942 | paladin/protection | Kubup |          
| 3310 | 1941 | rogue/outlaw | Basilii |          
| 3311 | 1941 | rogue/outlaw | Churpie |          
| 3312 | 1940 | paladin/protection | Holydan |          
| 3313 | 1940 | paladin/protection | Fark |          
| 3314 | 1938 | druid/guardian | Bobxd |          
| 3315 | 1938 | rogue/outlaw | Homeschoolx |          
| 3316 | 1937 | monk/brewmaster | Pebs |          
| 3317 | 1937 | paladin/protection | Sidrah |          
| 3318 | 1937 | paladin/protection | Stormvikingx |          
| 3319 | 1935 | rogue/outlaw | Muttso |          
| 3320 | 1929 | monk/brewmaster | Basics |          
| 3321 | 1929 | paladin/protection | Ninjayankee |          
| 3322 | 1929 | paladin/protection | Wogharder |          
| 3323 | 1928 | paladin/protection | Motates |          
| 3324 | 1925 | deathknight/blood | Mesx |          
| 3325 | 1925 | druid/guardian | Kilmarr |          
| 3326 | 1925 | paladin/protection | Areil |          
| 3327 | 1925 | rogue/outlaw | Lesty |          
| 3328 | 1924 | rogue/outlaw | Sadiator |          
| 3329 | 1923 | paladin/protection | Davinshki |          
| 3330 | 1923 | rogue/outlaw | Straite |          
| 3331 | 1923 | rogue/outlaw | Dysxliec |          
| 3332 | 1922 | monk/brewmaster | Azneon |          
| 3333 | 1921 | paladin/protection | Holynum |          
| 3334 | 1920 | rogue/outlaw | Nomon |          
| 3335 | 1919 | paladin/protection | Conquestyle |          
| 3336 | 1918 | paladin/protection | Caveyodeler |          
| 3337 | 1917 | paladin/protection | Blazedpally |          
| 3338 | 1914 | monk/brewmaster | Meanmonk |          
| 3339 | 1913 | deathknight/blood | Neroxz |          
| 3340 | 1911 | rogue/outlaw | Lycanthropî |          
| 3341 | 1910 | rogue/outlaw | Nyflash |          
| 3342 | 1910 | rogue/outlaw | Sekkelx |          
| 3343 | 1909 | monk/brewmaster | Daesun |          
| 3344 | 1908 | rogue/outlaw | Theusual |          
| 3345 | 1907 | rogue/outlaw | Esky |          
| 3346 | 1904 | rogue/outlaw | Drexia |          
| 3347 | 1903 | warrior/protection | Syraxxis |          
| 3348 | 1900 | monk/brewmaster | Bromonster |          
| 3349 | 1899 | demonhunter/vengeance | Sðx |          
| 3350 | 1899 | rogue/outlaw | Yellowbevr |          
| 3351 | 1896 | monk/brewmaster | Kmônk |          
| 3352 | 1884 | rogue/outlaw | Finisterre |          
| 3353 | 1882 | rogue/outlaw | Gothamzzing |          
| 3354 | 1880 | rogue/outlaw | Squeakyone |          
| 3355 | 1876 | rogue/outlaw | Shninzy |          
| 3356 | 1875 | deathknight/blood | Flarko |          
| 3357 | 1872 | warrior/protection | Hemmatruby |          
| 3358 | 1868 | monk/brewmaster | Worldpvp |          
| 3359 | 1866 | warrior/protection | Kintarra |          
| 3360 | 1863 | demonhunter/vengeance | Cynthadra |          
| 3361 | 1860 | demonhunter/vengeance | Antifaleader |          
| 3362 | 1858 | monk/brewmaster | Ishimai |          
| 3363 | 1854 | deathknight/blood | Phearbunny |          
| 3364 | 1849 | monk/brewmaster | Daylina |          
| 3365 | 1843 | warrior/protection | Renning |          
| 3366 | 1841 | monk/brewmaster | Slothclaws |          
| 3367 | 1836 | deathknight/blood | Bloodgorged |          
| 3368 | 1834 | monk/brewmaster | Mix |          
| 3369 | 1826 | monk/brewmaster | Dankestkhan |          
| 3370 | 1823 | warrior/protection | Grimgrip |          
| 3371 | 1822 | warrior/protection | Taras |          
| 3372 | 1813 | monk/brewmaster | Malakkar |          
| 3373 | 1811 | warrior/protection | Uagenius |          
| 3374 | 1810 | monk/brewmaster | Ghuub |          
| 3375 | 1810 | monk/brewmaster | Venfuki |          
| 3376 | 1800 | warrior/protection | Tigris |          
| 3377 | 1794 | demonhunter/vengeance | Qtpiepanda |          
| 3378 | 1792 | monk/brewmaster | Kodakyak |          
| 3379 | 1792 | warrior/protection | Komofreak |          
| 3380 | 1791 | monk/brewmaster | Ihateyöu |          
| 3381 | 1788 | monk/brewmaster | Sibblia |          
| 3382 | 1787 | druid/guardian | Nowt |          
| 3383 | 1783 | warrior/protection | Doczz |          
| 3384 | 1779 | monk/brewmaster | Flarks |          
| 3385 | 1777 | monk/brewmaster | Captnmurphy |          
| 3386 | 1777 | monk/brewmaster | Serpompom |          
| 3387 | 1775 | monk/brewmaster | Softpourcorn |          
| 3388 | 1773 | monk/brewmaster | Brewdrinxy |          
| 3389 | 1772 | monk/brewmaster | Vybïn |          
| 3390 | 1764 | monk/brewmaster | Tmss |          
| 3391 | 1760 | monk/brewmaster | Shadmtwo |          
| 3392 | 1755 | monk/brewmaster | Burntprotein |          
| 3393 | 1746 | monk/brewmaster | Rinnosuke |          
| 3394 | 1745 | deathknight/blood | Pride |          
| 3395 | 1739 | monk/brewmaster | Bigherosixx |          
| 3396 | 1738 | deathknight/blood | Oldrog |          
| 3397 | 1738 | monk/brewmaster | Ðrågøñ |          
| 3398 | 1735 | monk/brewmaster | Knivie |          
| 3399 | 1735 | monk/brewmaster | Kyvoth |          
| 3400 | 1732 | monk/brewmaster | Velaynx |          
| 3401 | 1729 | monk/brewmaster | Boredpunch |          
| 3402 | 1727 | monk/brewmaster | Awcfanboy |          
| 3403 | 1723 | demonhunter/vengeance | Copied |          
| 3404 | 1723 | monk/brewmaster | Xalveera |          
| 3405 | 1721 | demonhunter/vengeance | Trashcan |          
| 3406 | 1721 | druid/guardian | Yorself |          
| 3407 | 1719 | monk/brewmaster | Parodies |          
| 3408 | 1717 | deathknight/blood | Cammy |          
| 3409 | 1714 | monk/brewmaster | Kilajen |          
| 3410 | 1713 | monk/brewmaster | Punchlord |          
| 3411 | 1711 | monk/brewmaster | Gagedumpy |          
| 3412 | 1711 | warrior/protection | Brisco |          
| 3413 | 1708 | monk/brewmaster | Glad |          
| 3414 | 1698 | monk/brewmaster | Baldgeta |          
| 3415 | 1692 | deathknight/blood | Cloüd |          
| 3416 | 1692 | druid/guardian | Yurself |          
| 3417 | 1690 | monk/brewmaster | Theminglee |          
| 3418 | 1690 | monk/brewmaster | Ironcal |          
| 3419 | 1687 | demonhunter/vengeance | Dwilk |          
| 3420 | 1681 | monk/brewmaster | Jayr |          
| 3421 | 1679 | monk/brewmaster | Gottmein |          
| 3422 | 1674 | monk/brewmaster | Fatdummy |          
| 3423 | 1671 | warrior/protection | Arzy |          
| 3424 | 1661 | monk/brewmaster | Zeroschakra |          
| 3425 | 1661 | monk/brewmaster | Mosh |          
| 3426 | 1661 | monk/brewmaster | Wìllý |          
| 3427 | 1660 | druid/guardian | Randomdotqt |          
| 3428 | 1659 | monk/brewmaster | Yellomanabar |          
| 3429 | 1659 | monk/brewmaster | Lgnasty |          
| 3430 | 1654 | druid/guardian | Bobx |          
| 3431 | 1652 | monk/brewmaster | Kaminagi |          
| 3432 | 1652 | monk/brewmaster | Backfliptime |          
| 3433 | 1649 | warrior/protection | Warmbeef |          
| 3434 | 1646 | monk/brewmaster | Shanecrane |          
| 3435 | 1645 | demonhunter/vengeance | Bobx |          
| 3436 | 1645 | warrior/protection | Chapita |          
| 3437 | 1644 | demonhunter/vengeance | Sadgirlx |          
| 3438 | 1643 | monk/brewmaster | Kfchi |          
| 3439 | 1638 | deathknight/blood | Ariacy |          
| 3440 | 1635 | monk/brewmaster | Creamsooda |          
| 3441 | 1632 | demonhunter/vengeance | Bronsndh |          
| 3442 | 1630 | demonhunter/vengeance | Dartro |          
| 3443 | 1630 | monk/brewmaster | Otil |          
| 3444 | 1627 | monk/brewmaster | Meepmonk |          
| 3445 | 1627 | warrior/protection | Fanglerondz |          
| 3446 | 1625 | warrior/protection | Ikkyuo |          
| 3447 | 1624 | deathknight/blood | Skippee |          
| 3448 | 1624 | warrior/protection | Bradockqt |          
| 3449 | 1623 | monk/brewmaster | Huckbluck |          
| 3450 | 1623 | monk/brewmaster | Tissen |          
| 3451 | 1623 | monk/brewmaster | Itankworlds |          
| 3452 | 1620 | monk/brewmaster | Asuraxstrike |          
| 3453 | 1619 | monk/brewmaster | Xurai |          
| 3454 | 1618 | monk/brewmaster | Borekkar |          
| 3455 | 1616 | monk/brewmaster | Cheexeel |          
| 3456 | 1616 | monk/brewmaster | Acáelus |          
| 3457 | 1611 | druid/guardian | Invest |          
| 3458 | 1610 | deathknight/blood | Boltman |          
| 3459 | 1610 | warrior/protection | Spriggs |          
| 3460 | 1610 | warrior/protection | Río |          
| 3461 | 1608 | monk/brewmaster | Smashingkegs |          
| 3462 | 1607 | monk/brewmaster | Thiccoholic |          
| 3463 | 1606 | monk/brewmaster | Shefcurry |          
| 3464 | 1604 | monk/brewmaster | Profesighs |          
| 3465 | 1604 | monk/brewmaster | Brewtank |          
| 3466 | 1602 | druid/guardian | Faramar |          
| 3467 | 1600 | monk/brewmaster | Muhli |          
| 3468 | 1599 | monk/brewmaster | Pawful |          
| 3469 | 1598 | druid/guardian | Kittendev |          
